evidence,matched_node,paper_id,ppr,rank,reviewer,status,title
"Furthermore, the paper fails to cite or discuss foundational benchmarks like DomainBed [2], WILDS [3], or Uncertainty Baselines [4]. These resources are essential for practitioners seeking to evaluate and select methods for their own problems.",,85,,,AjejQULjNP,not_in_pool_after_cutoff,"In Search of Lost Domain Generalization, ICLR2021"
"Furthermore, the paper fails to cite or discuss foundational benchmarks like DomainBed [2], WILDS [3], or Uncertainty Baselines [4]. These resources are essential for practitioners seeking to evaluate and select methods for their own problems.",,85,,,AjejQULjNP,not_in_pool_after_cutoff,"WILDS: A Benchmark of in-the-Wild Distribution Shifts, ICML2021"
"Furthermore, the paper fails to cite or discuss foundational benchmarks like DomainBed [2], WILDS [3], or Uncertainty Baselines [4]. These resources are essential for practitioners seeking to evaluate and select methods for their own problems.",,85,,,AjejQULjNP,not_in_pool_after_cutoff,"Can You Trust Your Model's Uncertainty? Evaluating Predictive Uncertainty Under Dataset Shift?, NeurIPS2019"
But consider citing https://arxiv.org/abs/2402.07282 and https://arxiv.org/abs/2312.01350,,88,,,uXkNaMUbk8,not_in_pool_after_cutoff,https://arxiv.org/abs/2402.07282
But consider citing https://arxiv.org/abs/2402.07282 and https://arxiv.org/abs/2312.01350,,88,,,uXkNaMUbk8,not_in_pool_after_cutoff,https://arxiv.org/abs/2312.01350
"I think of the works of [1, 2]",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Dhuliawala, Shehzaad, Vilém Zouhar, Mennatallah El-Assady, and Mrinmaya Sachan. ""A Diachronic Perspective on User Trust in AI under Uncertainty."" arXiv preprint arXiv:2310.13544 (2023)."
"I think of the works of [1, 2]",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Zhou, Kaitlyn, Jena D. Hwang, Xiang Ren, and Maarten Sap. ""Relying on the Unreliable: The Impact of Language Models' Reluctance to Express Uncertainty."" arXiv preprint arXiv:2401.06730 (2024)."
Here I would refer for instance to the excellent work of [3].,,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Fierro, Constanza, Ruchira Dhar, Filippos Stamatiou, Nicolas Garneau, and Anders Søgaard. ""Defining knowledge: Bridging epistemology and large language models."" arXiv preprint arXiv:2410.02499 (2024)."
"There are more alternatives to the ECE that are not mentioned in the paper, specifically [4-10].",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Kumar, Ananya, Percy S. Liang, and Tengyu Ma. ""Verified uncertainty calibration."" Advances in Neural Information Processing Systems 32 (2019)."
"There are more alternatives to the ECE that are not mentioned in the paper, specifically [4-10].",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Zhang, Jize, Bhavya Kailkhura, and T. Yong-Jin Han. ""Mix-n-match: Ensemble and compositional methods for uncertainty calibration in deep learning."" In International conference on machine learning, pp. 11117-11128. PMLR, 2020."
"There are more alternatives to the ECE that are not mentioned in the paper, specifically [4-10].",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Gruber, Sebastian, and Florian Buettner. ""Better uncertainty calibration via proper scores for classification and beyond."" Advances in Neural Information Processing Systems 35 (2022): 8618-8632."
"There are more alternatives to the ECE that are not mentioned in the paper, specifically [4-10].",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Kirchenbauer, John, Jacob Oaks, and Eric Heim. ""What is Your Metric Telling You? Evaluating Classifier Calibration under Context-Specific Definitions of Reliability."" arXiv preprint arXiv:2205.11454 (2022)."
"There are more alternatives to the ECE that are not mentioned in the paper, specifically [4-10].",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Roelofs, Rebecca, Nicholas Cain, Jonathon Shlens, and Michael C. Mozer. ""Mitigating bias in calibration error estimation."" In International Conference on Artificial Intelligence and Statistics, pp. 4036-4054. PMLR, 2022."
"There are more alternatives to the ECE that are not mentioned in the paper, specifically [4-10].",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Błasiok, Jarosław, and Preetum Nakkiran. ""Smooth ECE: Principled reliability diagrams via kernel smoothing."" arXiv preprint arXiv:2309.12236 (2023)."
"There are more alternatives to the ECE that are not mentioned in the paper, specifically [4-10].",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Chidambaram, Muthu, Holden Lee, Colin McSwiggen, and Semon Rezchikov. ""How Flawed is ECE? An Analysis via Logit Smoothing."" arXiv preprint arXiv:2402.10046 (2024)."
"There are additional references that show the shortcomings of verbalized uncertainty, i.e. [12, 13].",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Yona, Gal, Roee Aharoni, and Mor Geva. ""Can Large Language Models Faithfully Express Their Intrinsic Uncertainty in Words?."" arXiv preprint arXiv:2405.16908 (2024)."
"There are additional references that show the shortcomings of verbalized uncertainty, i.e. [12, 13].",,88,,,ssVGjMO8Lf,not_in_pool_after_cutoff,"Krause, Lea, Wondimagegnhue Tufa, Selene Báez Santamaría, Angel Daza, Urja Khurana, and Piek Vossen. ""Confidently wrong: exploring the calibration and expression of (Un) certainty of large language models in a multilingual setting."" In Proceedings of the workshop on multimodal, multilingual natural language generation and multilingual WebNLG Challenge (MM-NLG 2023), pp. 1-9. 2023."
"There has been some recent work showing that, despite conventional belief, ReLU neurons can be used in INRs without positional encodings [1]. That paper makes a clear distinction between optimizing the INR to fit an image and the expressive power of the INR. Since this work is claiming that it provides an 'extensive review of INR methodologies and applications' it would be good to at least mention this work if not include it in the experiments.",W4399424853,89,0.0,150,P9TUVyx6TU,pool_candidate,ReLUs Are Sufficient for Learning Implicit Neural Representations
The paper does not consider or mention any work that tries to provide a theoretical understanding of why these methods work so well. For instance [2][3]. This might be worth mentioning these to make the survey more self-contained.,W4313156152,89,0.004514889243475979,2,P9TUVyx6TU,pool_candidate,A structured dictionary perspective on implicit neural representations
The paper does not consider or mention any work that tries to provide a theoretical understanding of why these methods work so well. For instance [2][3]. This might be worth mentioning these to make the survey more self-contained.,,89,,,P9TUVyx6TU,not_in_pool_after_cutoff,Towards a Sampling Theory for Implicit Neural Representations
Some important works on multi-modal context token compression are missing. Please add the discussion on recent EMLoC and previous Token Merger.,,90,,,xXLfJ2Myit,not_in_pool_after_cutoff,Efficient Multi-modal Long Context Learning for Training-free Adaptation (ICML25)
Some important works on multi-modal context token compression are missing. Please add the discussion on recent EMLoC and previous Token Merger.,,90,,,xXLfJ2Myit,not_in_pool_after_cutoff,Efficient Vision Transformer via Token Merger (TIP23)
Some additional references that you might want to consider are listed at the end.,,91,,,LxYSzSMdiX,not_in_pool_after_cutoff,"D. Papadimitriou et al. ""Bayesian Constraint Inference from User Demonstrations Based on Margin-Respecting Preference Models"", ICRA 2024"
Some additional references that you might want to consider are listed at the end.,,91,,,LxYSzSMdiX,not_in_pool_after_cutoff,"C. Basich et al. ""Learning Constraints on Autonomous Behavior from Proactive Feedback"", IROS 2023"
Some additional references that you might want to consider are listed at the end.,,91,,,LxYSzSMdiX,not_in_pool_after_cutoff,"J. Jang et al. ""Inverse Constraint Learning and Generalization by Transferable Reward Decomposition"", RA-L"
Some additional references that you might want to consider are listed at the end.,,91,,,LxYSzSMdiX,not_in_pool_after_cutoff,"K. Kim et al. ""Learning Shared Safety Constraints from Multi-task Demonstrations"" NIPS 2023"
Some additional references that you might want to consider are listed at the end.,,91,,,LxYSzSMdiX,not_in_pool_after_cutoff,"F. Palafox et al. ""Learning Hyperplanes for Multi-Agent Collision Avoidance in Space"""
Some additional references that you might want to consider are listed at the end.,,91,,,LxYSzSMdiX,not_in_pool_after_cutoff,"Q. Wei et al. ""Isoperimetric Constraint Inference for Discrete-Time Nonlinear Systems Based on Inverse Optimal Control"", TCYB"
Some additional references that you might want to consider are listed at the end.,,91,,,LxYSzSMdiX,not_in_pool_after_cutoff,"F. Ding et al, ""X-MEN: Guaranteed XOR-Maximum Entropy Constrained Inverse Reinforcement Learning"", UAI 2022"
Some additional references that you might want to consider are listed at the end.,,91,,,LxYSzSMdiX,not_in_pool_after_cutoff,"B. Peng et al. ""Positive-Unlabeled Constraint Learning (PUCL) for Inferring Nonlinear Continuous Constraints Functions from Expert Demonstrations"", arxiv"
Some additional references that you might want to consider are listed at the end.,,91,,,LxYSzSMdiX,not_in_pool_after_cutoff,"B. Yue et al. ""Provably Efficient Exploration in Inverse Constrained Reinforcement Learning"", arxiv"
"Please include the following works in the relevant sections: [1] P. Singhania et al., ""Loki: Low-rank Keys for Efficient Sparse Attention"", arXiv (2024). [2] C. Luo et al., ""HEADINFER: Memory-Efficient LLM Inference by Head-wise Offloading"", arXiv (2025). [3] Saxena et al., ""ResQ: Mixed-Precision Quantization of Large Language Models with Low-Rank Residuals"", arXiv (2024).",,92,,,eqiCCBEvLX,already_cited,Loki: Low-rank Keys for Efficient Sparse Attention
"Please include the following works in the relevant sections: [1] P. Singhania et al., ""Loki: Low-rank Keys for Efficient Sparse Attention"", arXiv (2024). [2] C. Luo et al., ""HEADINFER: Memory-Efficient LLM Inference by Head-wise Offloading"", arXiv (2025). [3] Saxena et al., ""ResQ: Mixed-Precision Quantization of Large Language Models with Low-Rank Residuals"", arXiv (2024).",,92,,,eqiCCBEvLX,already_cited,HEADINFER: Memory-Efficient LLM Inference by Head-wise Offloading
"Please include the following works in the relevant sections: [1] P. Singhania et al., ""Loki: Low-rank Keys for Efficient Sparse Attention"", arXiv (2024). [2] C. Luo et al., ""HEADINFER: Memory-Efficient LLM Inference by Head-wise Offloading"", arXiv (2025). [3] Saxena et al., ""ResQ: Mixed-Precision Quantization of Large Language Models with Low-Rank Residuals"", arXiv (2024).",,92,,,eqiCCBEvLX,not_in_pool_after_cutoff,ResQ: Mixed-Precision Quantization of Large Language Models with Low-Rank Residuals
The citation for FlashAttention v2 and v3 is missing,,92,,,aCQdbXAKkS,not_in_pool_after_cutoff,FlashAttention v2
The citation for FlashAttention v2 and v3 is missing,,92,,,aCQdbXAKkS,not_in_pool_after_cutoff,FlashAttention v3
Some works for KV Cache compression are missing in the token eviction and quantization section: - L2 norm based compression: https://arxiv.org/pdf/2406.11430,,92,,,aCQdbXAKkS,not_in_pool_after_cutoff,https://arxiv.org/pdf/2406.11430
