file,evaluator,source_set,topic,prompt,weakness_index,severity,issue,location,judgment,is_correct,rationale,evidence
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,4,moderate,Citation placeholder for Intransigence metric definition,"Section 5 (Evaluation Metrics), Intransigence bullet point",,,,
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,5,minor,Missing numerical evidence and citations for gradient-matching coreset performance claims,"Section 4.4 (Hybrid and Emerging Methods), GMC paragraph",,,,
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,6,minor,Potential implausible reference date for NTK reactivation paper,"Section 6, Neural Tangent Kernel subsection, final paragraph",,,,
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,7,minor,No explicit inclusion criteria or search strategy declaration,"Introduction Section 1, Scope and Contributions subsection",,,,
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,8,minor,No explicit critical comparison of methods across the three families,Section 4 (Methodological Families),,,,
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,9,minor,Benchmark coverage lacks critical evaluation of properties and limitations,Section 5.1 (Benchmark Datasets),,,,
llm/cc_surveys/coreference_resolution_arise.json,llm,cc_surveys,coreference_resolution,arise,1,moderate,"Minimal visual content - only one table comparing methodological paradigms, which is insufficient for a comprehensive survey",Table 1; Section 6.6 (Comparison of Paradigms),,,,
llm/cc_surveys/coreference_resolution_arise.json,llm,cc_surveys,coreference_resolution,arise,2,moderate,The paper's novel contribution is largely organizational rather than analytical; most content describes existing work without substantial new critical insights or frameworks,Overall paper,,,,
llm/cc_surveys/coreference_resolution_arise.json,llm,cc_surveys,coreference_resolution,arise,3,moderate,"Several citation placeholders remain unresolved (e.g., '<cit.>' in discussion of bridging anaphora and cross-document coreference)","Section 2.4 (Sub-tasks and Variants), other locations",,,,
llm/cc_surveys/coreference_resolution_arise.json,llm,cc_surveys,coreference_resolution,arise,4,minor,The paper lacks a systematic review protocol or methodology section explaining how the literature was selected and organized,Introduction section,,,,
llm/cc_surveys/coreference_resolution_plain.json,llm,cc_surveys,coreference_resolution,plain,1,severe,Table 1 referenced in the Methodology section ('Comparison of methodological paradigms for coreference resolution') is entirely missing - only a placeholder header exists,"Section 6 ('Methodological Paradigms'), end of section: '<Table 1: Comparison of methodological paradigms for coreference resolution.>'",,,,
llm/cc_surveys/coreference_resolution_plain.json,llm,cc_surveys,coreference_resolution,plain,2,severe,"Placeholder citations '<cit.>' appear multiple times in the text, breaking the scholarly narrative and leaving claims unsupported",Section 2 (Problem Formulation) - ' Bridging anaphora resolution: identifying relations where an anaphor is linked to a discourse entity via a part-whole or set-subset relation rather than identity' and 'Cross-document coreference: linking mentions across document boundaries <cit.>'; Section 7 - 'The end-to-end neural revolution <cit.>' and 'CorefUD <cit.>',,,,
llm/cc_surveys/coreference_resolution_plain.json,llm,cc_surveys,coreference_resolution,plain,3,minor,"The TĂĂC corpus name appears to contain encoding issues ('TĂĂC' instead of properly rendered characters), and some LaTeX formatting (e.g., \dots) bleeds into the plain text",Section 4 ('Other Notable Corpora'): 'The TĂĂC (Text-Anaphora-Annotated Corpus) offers a typologically motivated annotation scheme',,,,
llm/cc_surveys/coreference_resolution_plain.json,llm,cc_surveys,coreference_resolution,plain,4,moderate,"Section 6 appears to be missing subsections - the paper says 'In this section, we present a unified account...' but then jumps directly to 'Mention-Pair Models' without the subsection headings that organize the other sections",Section 6 ('Methodological Paradigms'),,,,
llm/cc_surveys/coreference_resolution_plain.json,llm,cc_surveys,coreference_resolution,plain,5,moderate,"The paper lacks detailed coverage of coreference resolution in specialized domains (biomedical, legal, scientific text) and recent efficient architectures that have shown competitive results with lower computational cost",Section 3 and 7,,,,
llm/cc_surveys/coreference_resolution_plain.json,llm,cc_surveys,coreference_resolution,plain,6,minor,"While LLM-based approaches are discussed, the detailed technical analysis of prompting strategies and their comparative performance with fine-tuned models is relatively brief given the importance of this topic",Section 7 ('The Role of Large Language Models'),,,,
llm/cc_surveys/coreference_resolution_trustsurvey.json,llm,cc_surveys,coreference_resolution,trustsurvey,1,moderate,"Missing coverage of reinforcement learning approaches to coreference resolution, which has been an active subfield with notable work beyond the 2016 Clark & Manning paper.",Section 3 / History and Evolution,,,,
llm/cc_surveys/coreference_resolution_trustsurvey.json,llm,cc_surveys,coreference_resolution,trustsurvey,2,moderate,Recent efficient model (MAVERICK) is cited without adequate technical description or comparison to other approaches.,Section 6 / Token-Level and Seq2Seq Models paragraph,,,,
llm/cc_surveys/coreference_resolution_trustsurvey.json,llm,cc_surveys,coreference_resolution,trustsurvey,3,minor,Scope declaration is informal rather than explicit; no systematic search strategy or inclusion/exclusion criteria stated.,Introduction / Abstract,,,,
llm/cc_surveys/coreference_resolution_trustsurvey.json,llm,cc_surveys,coreference_resolution,trustsurvey,4,moderate,Long-document coreference section makes claims about approaches without corresponding citations.,Section 7 / Long-Document and Discourse-Level Coreference,,,,
llm/cc_surveys/coreference_resolution_trustsurvey.json,llm,cc_surveys,coreference_resolution,trustsurvey,5,minor,Missing specific references for several claimed methodological approaches that are recoverable from the external literature.,Section 3 and Section 7,,,,
llm/cc_surveys/dialogue_systems_arise.json,llm,cc_surveys,dialogue_systems,arise,1,severe,Table 1 and Table 2 are referenced in Section 6 but contain no actual data—the tables appear to be placeholder labels for tables that were never populated with content,Section 6 (Datasets and Benchmarks): '<Table 1: Major task-oriented dialogue datasets.>' and '<Table 2: Major open-domain dialogue datasets.>',,,,
llm/cc_surveys/dialogue_systems_arise.json,llm,cc_surveys,dialogue_systems,arise,2,moderate,"Multiple citation placeholders appear throughout (e.g., 'PPO <cit.>', 'Distinct-N <cit.>', 'BLEU <cit.>', 'Chatbot Arena <cit.>', 'LLM-as-a-judge <cit.>') indicating incomplete citations",Section 7 (Evaluation) and throughout the document,,,,
llm/cc_surveys/dialogue_systems_arise.json,llm,cc_surveys,dialogue_systems,arise,3,minor,"The survey relies heavily on citing other surveys rather than primary sources in some areas, making it somewhat derivative in approach even when content is updated","Throughout, particularly in Section 1 (Introduction) citing prior surveys",,,,
llm/cc_surveys/dialogue_systems_arise.json,llm,cc_surveys,dialogue_systems,arise,4,minor,No actual figures are included despite the text suggesting visual representations could enhance understanding of the taxonomy and architectural comparisons,Document-wide,,,,
llm/cc_surveys/dialogue_systems_plain.json,llm,cc_surveys,dialogue_systems,plain,1,severe,Tables 1 and 2 are placeholder text with headers but no actual table content,Section 6: Datasets and Benchmarks,,,,
llm/cc_surveys/dialogue_systems_plain.json,llm,cc_surveys,dialogue_systems,plain,2,severe,Multiple placeholder citations ('<cit.>') throughout the text,"Various locations including paragraphs discussing Distinct-N, BLEU, ROUGE, Chatbot Arena, and LLM-as-a-judge",,,,
llm/cc_surveys/dialogue_systems_plain.json,llm,cc_surveys,dialogue_systems,plain,3,minor,"Grammar error with extra commas: 'The state might include,,.'",Section 3.2: Dialogue State Tracking,,,,
llm/cc_surveys/dialogue_systems_plain.json,llm,cc_surveys,dialogue_systems,plain,4,moderate,"Section headings appear incorrectly as 'Untitled By Goal:', 'Untitled By Architecture:', etc.",Section 2.3: A Taxonomy of Dialogue Systems,,,,
llm/cc_surveys/dialogue_systems_plain.json,llm,cc_surveys,dialogue_systems,plain,5,moderate,"Survey methodology is brief and lacks rigor—no search terms, inclusion/exclusion criteria, or systematic review protocol",Section 1.3: Survey Methodology,,,,
llm/cc_surveys/dialogue_systems_plain.json,llm,cc_surveys,dialogue_systems,plain,6,moderate,No quantitative comparison or performance benchmarking across methods and architectures,Throughout the paper,,,,
llm/cc_surveys/dialogue_systems_plain.json,llm,cc_surveys,dialogue_systems,plain,7,minor,Several specialized topics receive very brief treatment compared to other sections,"Multi-Modal Dialogue section, Social Influence Dialogue section",,,,
llm/cc_surveys/dialogue_systems_trustsurvey.json,llm,cc_surveys,dialogue_systems,trustsurvey,1,moderate,"Incomplete tables: Tables 1 and 2 (Major task-oriented dialogue datasets and Major open-domain dialogue datasets) are explicitly referenced in the text but only contain placeholder labels without actual content - no dataset names, statistics, or properties are included","Section 6 (Datasets and Benchmarks), subsections 'Task-Oriented Dialogue Datasets' and 'Open-Domain Dialogue Datasets'",,,,
llm/cc_surveys/dialogue_systems_trustsurvey.json,llm,cc_surveys,dialogue_systems,trustsurvey,2,moderate,"Pervasive placeholder citations: Multiple citation claims use '<cit.>' placeholders throughout the paper, making claims unverifiable","Section 7 (Evaluation of Dialogue Systems) - Distinct-N metric, BLEU/ROUGE mentions, LLM-as-a-judge discussion; Section 4 mentions of cross-encoder models",,,,
llm/cc_surveys/dialogue_systems_trustsurvey.json,llm,cc_surveys,dialogue_systems,trustsurvey,3,minor,Minimal empirical comparison: The survey discusses methods qualitatively but lacks systematic benchmark-based performance comparison or quantitative metric analysis,Throughout the paper - methods are described in prose without comparative performance tables or charts,,,,
llm/cc_surveys/dialogue_systems_trustsurvey.json,llm,cc_surveys,dialogue_systems,trustsurvey,4,minor,"Hallucination concern: Citation [lu2026survey] appears to be a future-dated reference (2026), predating the paper's publication timeframe","References section, citation [lu2026survey]",,,,
llm/cc_surveys/dialogue_systems_trustsurvey.json,llm,cc_surveys,dialogue_systems,trustsurvey,5,minor,Missing specific recent references: Several referenced topics may lack complete coverage of landmark recent papers in the external literature,Various sections discussing recent advances,,,,
llm/cc_surveys/diffusion_models_arise.json,llm,cc_surveys,diffusion_models,arise,1,minor,Duplicate 'Section' labels in the outline (Section Section 2 and Section Section 3),"Introduction, the enumerated list",,,,
llm/cc_surveys/diffusion_models_arise.json,llm,cc_surveys,diffusion_models,arise,2,moderate,"No figures, diagrams, or tables to illustrate the diffusion process, architectures, or timelines",Throughout entire paper,,,,
llm/cc_surveys/diffusion_models_arise.json,llm,cc_surveys,diffusion_models,arise,3,minor,Minor notational inconsistencies - subscript/out subscript notation has formatting issues in several equations,"Mathematical Framework section, Equations 1-4",,,,
